Ticker,Year,Quarter,Return,MarketCap,Sector
DTE,2020,Q3,1.2147,18.9,Utilities
DTE,2020,Q4,1.282,19.94,Utilities
DTE,2021,Q1,1.4132,21.98,Utilities
DTE,2021,Q2,1.3685,21.29,Utilities
DTE,2021,Q3,1.386,21.56,Utilities
DTE,2021,Q4,1.4832,23.07,Utilities
DUK,2017,Q1,0.0,57.41,Utilities
DUK,2017,Q2,1.0193,58.51,Utilities
DUK,2017,Q3,1.0233,58.74,Utilities
DUK,2017,Q4,1.0163,58.34,Utilities
DUK,2018,Q1,-0.9415,54.05,Utilities
DUK,2018,Q2,-0.9684,55.59,Utilities
DUK,2018,Q3,-0.988,56.72,Utilities
DUK,2018,Q4,1.0929,62.74,Utilities
DUK,2019,Q1,1.1306,64.91,Utilities
DUK,2019,Q2,1.1161,64.07,Utilities
DUK,2019,Q3,1.2173,69.88,Utilities
DUK,2019,Q4,1.1662,66.95,Utilities
DUK,2020,Q1,1.0341,59.37,Utilities
DUK,2020,Q2,1.0229,58.72,Utilities
DUK,2020,Q3,1.1339,65.09,Utilities
DUK,2020,Q4,1.1723,67.3,Utilities
DUK,2021,Q1,1.2931,74.23,Utilities
DUK,2021,Q2,1.3224,75.92,Utilities
DUK,2021,Q3,1.3073,75.05,Utilities
DUK,2021,Q4,1.4052,80.67,Utilities
DRE,2017,Q1,0.0,9.33,Real Estate
DRE,2017,Q2,1.065,9.94,Real Estate
DRE,2017,Q3,1.099,10.26,Real Estate
DRE,2017,Q4,1.0278,9.59,Real Estate
DRE,2018,Q1,-0.9838,9.18,Real Estate
DRE,2018,Q2,1.1106,10.37,Real Estate
DRE,2018,Q3,1.076,10.04,Real Estate
DRE,2018,Q4,-0.995,9.29,Real Estate
DRE,2019,Q1,1.1844,11.05,Real Estate
DRE,2019,Q2,1.2255,11.44,Real Estate
DRE,2019,Q3,1.3191,12.31,Real Estate
DRE,2019,Q4,1.3677,12.77,Real Estate
DRE,2020,Q1,1.2774,11.92,Real Estate
DRE,2020,Q2,1.3986,13.05,Real Estate
DRE,2020,Q3,1.4671,13.69,Real Estate
DRE,2020,Q4,1.5892,14.83,Real Estate
DRE,2021,Q1,1.6787,15.67,Real Estate
DRE,2021,Q2,1.9076,17.8,Real Estate
DRE,2021,Q3,1.945,18.15,Real Estate
DRE,2021,Q4,2.667,24.89,Real Estate
DD,2017,Q1,0.0,36.25,Materials
DD,2017,Q2,1.0003,36.26,Materials
DD,2017,Q3,1.4296,51.82,Materials
DD,2017,Q4,2.1896,79.37,Materials
DD,2018,Q1,1.8813,68.2,Materials
DD,2018,Q2,1.992,72.21,Materials
DD,2018,Q3,1.948,70.61,Materials
DD,2018,Q4,1.5973,57.9,Materials
DD,2019,Q1,1.6026,58.09,Materials
DD,2019,Q2,1.5666,56.79,Materials
DD,2019,Q3,1.4666,53.16,Materials
DD,2019,Q4,1.3118,47.55,Materials
DD,2020,Q1,-0.6948,25.19,Materials
DD,2020,Q2,1.0763,39.01,Materials
DD,2020,Q3,1.124,40.74,Materials
DD,2020,Q4,1.4411,52.24,Materials
DD,2021,Q1,1.2894,46.74,Materials
DD,2021,Q2,1.131,41.0,Materials
DD,2021,Q3,-0.9781,35.46,Materials
DD,2021,Q4,1.1501,41.69,Materials
DXC,2017,Q1,0.0,8.43,Technology
DXC,2017,Q2,2.2353,18.84,Technology
DXC,2017,Q3,2.5114,21.16,Technology
DXC,2017,Q4,2.7845,23.46,Technology
DXC,2018,Q1,2.917,24.58,Technology
DXC,2018,Q2,2.7209,22.93,Technology
DXC,2018,Q3,3.135,26.42,Technology
DXC,2018,Q4,1.7393,14.66,Technology
DXC,2019,Q1,2.0921,17.63,Technology
DXC,2019,Q2,1.7724,14.94,Technology
DXC,2019,Q3,-0.9057,7.63,Technology
DXC,2019,Q4,1.1379,9.59,Technology
DXC,2020,Q1,-0.3926,3.31,Technology
DXC,2020,Q2,-0.4966,4.18,Technology
DXC,2020,Q3,-0.5383,4.54,Technology
DXC,2020,Q4,-0.7771,6.55,Technology
DXC,2021,Q1,-0.944,7.96,Technology
DXC,2021,Q2,1.1768,9.92,Technology
DXC,2021,Q3,1.0067,8.48,Technology
DXC,2021,Q4,-0.956,8.06,Technology
EMN,2017,Q1,0.0,11.81,Materials
EMN,2017,Q2,1.0331,12.2,Materials
EMN,2017,Q3,1.1054,13.06,Materials
EMN,2017,Q4,1.1436,13.51,Materials
EMN,2018,Q1,1.2414,14.66,Materials
EMN,2018,Q2,1.2007,14.18,Materials
EMN,2018,Q3,1.153,13.62,Materials
EMN,2018,Q4,-0.8652,10.22,Materials
EMN,2019,Q1,-0.9239,10.91,Materials
EMN,2019,Q2,-0.9284,10.97,Materials
EMN,2019,Q3,-0.855,10.1,Materials
EMN,2019,Q4,-0.9118,10.77,Materials
EMN,2020,Q1,-0.5363,6.33,Materials
EMN,2020,Q2,-0.7976,9.42,Materials
EMN,2020,Q3,-0.8947,10.57,Materials
EMN,2020,Q4,1.1511,13.6,Materials
EMN,2021,Q1,1.2687,14.99,Materials
EMN,2021,Q2,1.3431,15.87,Materials
EMN,2021,Q3,1.1538,13.63,Materials
EMN,2021,Q4,1.3562,16.02,Materials
ETN,2017,Q1,0.0,33.28,Industrials
ETN,2017,Q2,1.0438,34.74,Industrials
ETN,2017,Q3,1.0213,33.99,Industrials
ETN,2017,Q4,1.0434,34.72,Industrials
ETN,2018,Q1,1.0244,34.09,Industrials
ETN,2018,Q2,-0.9774,32.53,Industrials
ETN,2018,Q3,1.1392,37.91,Industrials
ETN,2018,Q4,-0.887,29.52,Industrials
ETN,2019,Q1,1.0478,34.87,Industrials
ETN,2019,Q2,1.0538,35.07,Industrials
ETN,2019,Q3,1.0409,34.64,Industrials
ETN,2019,Q4,1.1772,39.18,Industrials
ETN,2020,Q1,-0.9555,31.8,Industrials
ETN,2020,Q2,1.0525,35.03,Industrials
ETN,2020,Q3,1.2276,40.85,Industrials
ETN,2020,Q4,1.4394,47.9,Industrials
ETN,2021,Q1,1.655,55.08,Industrials
ETN,2021,Q2,1.7757,59.09,Industrials
ETN,2021,Q3,1.7897,59.56,Industrials
ETN,2021,Q4,2.0715,68.94,Industrials
EBAY,2017,Q1,0.0,36.36,Consumer Discretionary
EBAY,2017,Q2,1.0335,37.57,Consumer Discretionary
EBAY,2017,Q3,1.1235,40.84,Consumer Discretionary
EBAY,2017,Q4,1.0835,39.39,Consumer Discretionary
EBAY,2018,Q1,1.0934,39.75,Consumer Discretionary
EBAY,2018,Q2,-0.9894,35.97,Consumer Discretionary
EBAY,2018,Q3,-0.871,31.66,Consumer Discretionary
EBAY,2018,Q4,-0.7296,26.53,Consumer Discretionary
EBAY,2019,Q1,-0.9328,33.91,Consumer Discretionary
EBAY,2019,Q2,-0.9436,34.31,Consumer Discretionary
EBAY,2019,Q3,-0.8899,32.35,Consumer Discretionary
EBAY,2019,Q4,-0.8015,29.14,Consumer Discretionary
EBAY,2020,Q1,-0.6226,22.64,Consumer Discretionary
EBAY,2020,Q2,1.0142,36.87,Consumer Discretionary
EBAY,2020,Q3,-0.9974,36.26,Consumer Discretionary
EBAY,2020,Q4,-0.9509,34.57,Consumer Discretionary
EBAY,2021,Q1,1.1471,41.7,Consumer Discretionary
EBAY,2021,Q2,1.3016,47.32,Consumer Discretionary
EBAY,2021,Q3,1.2399,45.08,Consumer Discretionary
EBAY,2021,Q4,1.1084,40.3,Consumer Discretionary
ECL,2017,Q1,0.0,36.42,Materials
ECL,2017,Q2,1.0562,38.47,Materials
ECL,2017,Q3,1.0204,37.17,Materials
ECL,2017,Q4,1.0675,38.88,Materials
ECL,2018,Q1,1.0615,38.66,Materials
ECL,2018,Q2,1.1127,40.53,Materials
ECL,2018,Q3,1.248,45.46,Materials
ECL,2018,Q4,1.1651,42.44,Materials
ECL,2019,Q1,1.4137,51.49,Materials
ECL,2019,Q2,1.5457,56.3,Materials
ECL,2019,Q3,1.5664,57.06,Materials
ECL,2019,Q4,1.5275,55.64,Materials
ECL,2020,Q1,1.2356,45.0,Materials
ECL,2020,Q2,1.5742,57.34,Materials
ECL,2020,Q3,1.5659,57.03,Materials
ECL,2020,Q4,1.6965,61.79,Materials
ECL,2021,Q1,1.6809,61.22,Materials
ECL,2021,Q2,1.6173,58.91,Materials
ECL,2021,Q3,1.6404,59.75,Materials
ECL,2021,Q4,1.8465,67.26,Materials
EIX,2017,Q1,0.0,25.95,Utilities
EIX,2017,Q2,-0.9822,25.49,Utilities
EIX,2017,Q3,-0.9694,25.16,Utilities
EIX,2017,Q4,-0.7945,20.62,Utilities
EIX,2018,Q1,-0.7926,20.57,Utilities
EIX,2018,Q2,-0.7947,20.63,Utilities
EIX,2018,Q3,-0.8485,22.02,Utilities
EIX,2018,Q4,-0.7131,18.51,Utilities
EIX,2019,Q1,-0.7876,20.44,Utilities
EIX,2019,Q2,-0.8424,21.86,Utilities
EIX,2019,Q3,1.0084,26.17,Utilities
EIX,2019,Q4,1.046,27.15,Utilities
EIX,2020,Q1,-0.7663,19.89,Utilities
EIX,2020,Q2,-0.7847,20.37,Utilities
EIX,2020,Q3,-0.7405,19.22,Utilities
EIX,2020,Q4,-0.915,23.75,Utilities
EIX,2021,Q1,-0.8558,22.21,Utilities
EIX,2021,Q2,-0.8466,21.97,Utilities
EIX,2021,Q3,-0.8122,21.08,Utilities
EIX,2021,Q4,-0.9993,25.93,Utilities
EW,2017,Q1,0.0,19.87,Health Care
EW,2017,Q2,1.2528,24.89,Health Care
EW,2017,Q3,1.1626,23.1,Health Care
EW,2017,Q4,1.1839,23.52,Health Care
EW,2018,Q1,1.4331,28.47,Health Care
EW,2018,Q2,1.535,30.5,Health Care
EW,2018,Q3,1.797,35.7,Health Care
EW,2018,Q4,1.6044,31.87,Health Care
EW,2019,Q1,1.9882,39.5,Health Care
EW,2019,Q2,1.9406,38.55,Health Care
EW,2019,Q3,2.3045,45.79,Health Care
EW,2019,Q4,2.4518,48.71,Health Care
EW,2020,Q1,1.9766,39.27,Health Care
EW,2020,Q2,2.1577,42.87,Health Care
EW,2020,Q3,2.4993,49.66,Health Care
EW,2020,Q4,2.8631,56.88,Health Care
EW,2021,Q1,2.6236,52.12,Health Care
EW,2021,Q2,3.2441,64.45,Health Care
EW,2021,Q3,3.5534,70.6,Health Care
EW,2021,Q4,4.0696,80.85,Health Care
EA,2017,Q1,0.0,27.57,Communication Services
EA,2017,Q2,1.1848,32.67,Communication Services
EA,2017,Q3,1.3231,36.48,Communication Services
EA,2017,Q4,1.2226,33.71,Communication Services
EA,2018,Q1,1.3219,36.45,Communication Services
EA,2018,Q2,1.5651,43.15,Communication Services
EA,2018,Q3,1.3003,35.85,Communication Services
EA,2018,Q4,-0.8643,23.83,Communication Services
EA,2019,Q1,1.1134,30.7,Communication Services
EA,2019,Q2,1.0868,29.96,Communication Services
EA,2019,Q3,1.0466,28.86,Communication Services
EA,2019,Q4,1.1386,31.39,Communication Services
EA,2020,Q1,1.0536,29.05,Communication Services
EA,2020,Q2,1.3793,38.03,Communication Services
EA,2020,Q3,1.3669,37.69,Communication Services
EA,2020,Q4,1.5104,41.64,Communication Services
EA,2021,Q1,1.414,38.99,Communication Services
EA,2021,Q2,1.4919,41.14,Communication Services
EA,2021,Q3,1.4704,40.54,Communication Services
EA,2021,Q4,1.3538,37.33,Communication Services
EMR,2017,Q1,0.0,38.57,Industrials
EMR,2017,Q2,-0.9892,38.15,Industrials
EMR,2017,Q3,1.0454,40.32,Industrials
EMR,2017,Q4,1.1631,44.86,Industrials
EMR,2018,Q1,1.087,41.93,Industrials
EMR,2018,Q2,1.1264,43.45,Industrials
EMR,2018,Q3,1.2649,48.79,Industrials
EMR,2018,Q4,-0.9539,36.79,Industrials
EMR,2019,Q1,1.1163,43.06,Industrials
EMR,2019,Q2,1.0624,40.98,Industrials
EMR,2019,Q3,1.0591,40.85,Industrials
EMR,2019,Q4,1.2092,46.64,Industrials
EMR,2020,Q1,-0.7381,28.47,Industrials
EMR,2020,Q2,-0.961,37.07,Industrials
EMR,2020,Q3,1.0165,39.21,Industrials
EMR,2020,Q4,1.2497,48.21,Industrials
EMR,2021,Q1,1.402,54.08,Industrials
EMR,2021,Q2,1.4915,57.53,Industrials
EMR,2021,Q3,1.455,56.12,Industrials
EMR,2021,Q4,1.4331,55.28,Industrials
ETR,2017,Q1,0.0,13.62,Utilities
ETR,2017,Q2,1.0115,13.78,Utilities
ETR,2017,Q3,1.0065,13.71,Utilities
ETR,2017,Q4,1.0933,14.89,Utilities
ETR,2018,Q1,1.0465,14.26,Utilities
ETR,2018,Q2,1.0724,14.61,Utilities
ETR,2018,Q3,1.0716,14.6,Utilities
ETR,2018,Q4,1.1568,15.76,Utilities
ETR,2019,Q1,1.3132,17.89,Utilities
ETR,2019,Q2,1.4453,19.69,Utilities
ETR,2019,Q3,1.7139,23.35,Utilities
ETR,2019,Q4,1.7511,23.85,Utilities
ETR,2020,Q1,1.3782,18.77,Utilities
ETR,2020,Q2,1.3785,18.78,Utilities
ETR,2020,Q3,1.4482,19.73,Utilities
ETR,2020,Q4,1.4676,19.99,Utilities
ETR,2021,Q1,1.4642,19.95,Utilities
ETR,2021,Q2,1.4695,20.02,Utilities
ETR,2021,Q3,1.4651,19.96,Utilities
ETR,2021,Q4,1.6662,22.7,Utilities
EOG,2017,Q1,0.0,55.99,Energy
EOG,2017,Q2,-0.9287,52.0,Energy
EOG,2017,Q3,-0.9932,55.6,Energy
EOG,2017,Q4,1.1233,62.89,Energy
EOG,2018,Q1,1.0585,59.26,Energy
EOG,2018,Q2,1.2804,71.69,Energy
EOG,2018,Q3,1.3351,74.75,Energy
EOG,2018,Q4,-0.8988,50.32,Energy
EOG,2019,Q1,-0.9994,55.95,Energy
EOG,2019,Q2,-0.9601,53.76,Energy
EOG,2019,Q3,-0.766,42.89,Energy
EOG,2019,Q4,-0.865,48.43,Energy
EOG,2020,Q1,-0.3711,20.78,Energy
EOG,2020,Q2,-0.5237,29.32,Energy
EOG,2020,Q3,-0.3717,20.81,Energy
EOG,2020,Q4,-0.5163,28.91,Energy
EOG,2021,Q1,-0.7514,42.07,Energy
EOG,2021,Q2,-0.8644,48.4,Energy
EOG,2021,Q3,-0.833,46.64,Energy
EOG,2021,Q4,-0.9218,51.61,Energy
EPAM,2017,Q1,0.0,3.85,Technology
EPAM,2017,Q2,1.134,4.36,Technology
EPAM,2017,Q3,1.2006,4.62,Technology
EPAM,2017,Q4,1.4895,5.73,Technology
EPAM,2018,Q1,1.5475,5.96,Technology
EPAM,2018,Q2,1.729,6.65,Technology
EPAM,2018,Q3,1.9315,7.43,Technology
EPAM,2018,Q4,1.6288,6.27,Technology
EPAM,2019,Q1,2.4121,9.28,Technology
EPAM,2019,Q2,2.5109,9.66,Technology
EPAM,2019,Q3,2.5999,10.01,Technology
EPAM,2019,Q4,3.0356,11.68,Technology
EPAM,2020,Q1,2.6673,10.26,Technology
EPAM,2020,Q2,3.6476,14.04,Technology
EPAM,2020,Q3,4.6945,18.07,Technology
EPAM,2020,Q4,5.2175,20.08,Technology
EPAM,2021,Q1,5.79,22.28,Technology
EPAM,2021,Q2,7.4968,28.85,Technology
EPAM,2021,Q3,8.3977,32.32,Technology
EPAM,2021,Q4,9.8581,37.94,Technology
EFX,2017,Q1,0.0,16.41,Industrials
EFX,2017,Q2,1.0075,16.53,Industrials
EFX,2017,Q3,-0.7758,12.73,Industrials
EFX,2017,Q4,-0.8757,14.37,Industrials
EFX,2018,Q1,-0.842,13.82,Industrials
EFX,2018,Q2,-0.9172,15.05,Industrials
EFX,2018,Q3,-0.9605,15.76,Industrials
EFX,2018,Q4,-0.685,11.24,Industrials
EFX,2019,Q1,-0.8792,14.43,Industrials
EFX,2019,Q2,-1.0,16.41,Industrials
EFX,2019,Q3,1.0373,17.02,Industrials
EFX,2019,Q4,1.0341,16.97,Industrials
EFX,2020,Q1,-0.883,14.49,Industrials
EFX,2020,Q2,1.2716,20.87,Industrials
EFX,2020,Q3,1.1618,19.06,Industrials
EFX,2020,Q4,1.4302,23.47,Industrials
EFX,2021,Q1,1.3445,22.06,Industrials
EFX,2021,Q2,1.7778,29.17,Industrials
EFX,2021,Q3,1.8826,30.89,Industrials
EFX,2021,Q4,2.1769,35.72,Industrials
EQIX,2017,Q1,0.0,29.14,Real Estate
EQIX,2017,Q2,1.1478,33.44,Real Estate
EQIX,2017,Q3,1.1956,34.84,Real Estate
EQIX,2017,Q4,1.2048,35.1,Real Estate
EQIX,2018,Q1,1.1111,32.37,Real Estate
EQIX,2018,Q2,1.1727,34.17,Real Estate
EQIX,2018,Q3,1.1825,34.45,Real Estate
EQIX,2018,Q4,-0.9742,28.38,Real Estate
EQIX,2019,Q1,1.2813,37.33,Real Estate
EQIX,2019,Q2,1.4627,42.62,Real Estate
EQIX,2019,Q3,1.683,49.03,Real Estate
EQIX,2019,Q4,1.7086,49.78,Real Estate
EQIX,2020,Q1,1.8339,53.43,Real Estate
EQIX,2020,Q2,2.1044,61.31,Real Estate
EQIX,2020,Q3,2.3169,67.5,Real Estate
EQIX,2020,Q4,2.1843,63.64,Real Estate
EQIX,2021,Q1,2.0836,60.71,Real Estate
EQIX,2021,Q2,2.4695,71.95,Real Estate
EQIX,2021,Q3,2.4368,71.0,Real Estate
EQIX,2021,Q4,2.6197,76.33,Real Estate
EQR,2017,Q1,0.0,22.81,Real Estate
EQR,2017,Q2,1.0586,24.15,Real Estate
EQR,2017,Q3,1.0608,24.2,Real Estate
EQR,2017,Q4,1.0231,23.34,Real Estate
EQR,2018,Q1,-0.9842,22.45,Real Estate
EQR,2018,Q2,1.0273,23.43,Real Estate
EQR,2018,Q3,1.0655,24.3,Real Estate
EQR,2018,Q4,1.0662,24.32,Real Estate
EQR,2019,Q1,1.2148,27.71,Real Estate
EQR,2019,Q2,1.2362,28.2,Real Estate
EQR,2019,Q3,1.4021,31.98,Real Estate
EQR,2019,Q4,1.3167,30.03,Real Estate
EQR,2020,Q1,1.0053,22.93,Real Estate
EQR,2020,Q2,-0.9587,21.87,Real Estate
EQR,2020,Q3,-0.8368,19.09,Real Estate
EQR,2020,Q4,-0.9665,22.05,Real Estate
EQR,2021,Q1,1.1691,26.67,Real Estate
EQR,2021,Q2,1.2619,28.78,Real Estate
EQR,2021,Q3,1.3279,30.29,Real Estate
EQR,2021,Q4,1.4874,33.93,Real Estate
ESS,2017,Q1,0.0,15.18,Real Estate
ESS,2017,Q2,1.1142,16.91,Real Estate
ESS,2017,Q3,1.1046,16.76,Real Estate
ESS,2017,Q4,1.0446,15.85,Real Estate
ESS,2018,Q1,1.0313,15.65,Real Estate
ESS,2018,Q2,1.0404,15.79,Real Estate
ESS,2018,Q3,1.0685,16.22,Real Estate
ESS,2018,Q4,1.0667,16.19,Real Estate
ESS,2019,Q1,1.248,18.94,Real Estate
ESS,2019,Q2,1.2732,19.32,Real Estate
ESS,2019,Q3,1.4173,21.51,Real Estate
ESS,2019,Q4,1.3101,19.88,Real Estate
ESS,2020,Q1,-0.9584,14.55,Real Estate
ESS,2020,Q2,-0.9877,14.99,Real Estate
ESS,2020,Q3,-0.863,13.1,Real Estate
ESS,2020,Q4,1.0189,15.46,Real Estate
ESS,2021,Q1,1.1641,17.67,Real Estate
ESS,2021,Q2,1.2849,19.5,Real Estate
ESS,2021,Q3,1.3704,20.8,Real Estate
ESS,2021,Q4,1.5124,22.95,Real Estate
EL,2017,Q1,0.0,31.12,Consumer Staples
EL,2017,Q2,1.1354,35.33,Consumer Staples
EL,2017,Q3,1.2767,39.73,Consumer Staples
EL,2017,Q4,1.5117,47.04,Consumer Staples
EL,2018,Q1,1.7459,54.33,Consumer Staples
EL,2018,Q2,1.6838,52.4,Consumer Staples
EL,2018,Q3,1.7184,53.47,Consumer Staples
EL,2018,Q4,1.5189,47.27,Consumer Staples
EL,2019,Q1,1.9163,59.63,Consumer Staples
EL,2019,Q2,2.1187,65.93,Consumer Staples
EL,2019,Q3,2.3106,71.9,Consumer Staples
EL,2019,Q4,2.3908,74.4,Consumer Staples
EL,2020,Q1,1.8444,57.39,Consumer Staples
EL,2020,Q2,2.1865,68.04,Consumer Staples
EL,2020,Q3,2.5396,79.03,Consumer Staples
EL,2020,Q4,3.1052,96.63,Consumer Staples
EL,2021,Q1,3.3985,105.75,Consumer Staples
EL,2021,Q2,3.7095,115.43,Consumer Staples
EL,2021,Q3,3.4911,108.63,Consumer Staples
EL,2021,Q4,4.2899,133.49,Consumer Staples
ETSY,2017,Q1,0.0,1.23,Consumer Discretionary
ETSY,2017,Q2,1.4262,1.75,Consumer Discretionary
ETSY,2017,Q3,1.6414,2.02,Consumer Discretionary
ETSY,2017,Q4,2.0593,2.53,Consumer Discretionary
ETSY,2018,Q1,2.7579,3.39,Consumer Discretionary
ETSY,2018,Q2,4.0977,5.04,Consumer Discretionary
ETSY,2018,Q3,4.8695,5.99,Consumer Discretionary
ETSY,2018,Q4,4.649,5.72,Consumer Discretionary
ETSY,2019,Q1,6.6328,8.16,Consumer Discretionary
ETSY,2019,Q2,6.0654,7.46,Consumer Discretionary
ETSY,2019,Q3,5.529,6.8,Consumer Discretionary
ETSY,2019,Q4,4.265,5.25,Consumer Discretionary
ETSY,2020,Q1,3.6925,4.54,Consumer Discretionary
ETSY,2020,Q2,10.2672,12.63,Consumer Discretionary
ETSY,2020,Q3,12.0634,14.84,Consumer Discretionary
ETSY,2020,Q4,18.2236,22.41,Consumer Discretionary
ETSY,2021,Q1,20.6966,25.45,Consumer Discretionary
ETSY,2021,Q2,21.2523,26.14,Consumer Discretionary
ETSY,2021,Q3,21.413,26.33,Consumer Discretionary
ETSY,2021,Q4,22.634,27.84,Consumer Discretionary
RE,2017,Q1,0.0,9.58,Financials
RE,2017,Q2,1.0921,10.46,Financials
RE,2017,Q3,-0.9693,9.28,Financials
RE,2017,Q4,-0.9272,8.88,Financials
RE,2018,Q1,1.087,10.41,Financials
RE,2018,Q2,-0.9837,9.42,Financials
RE,2018,Q3,-0.9558,9.15,Financials
RE,2018,Q4,-0.9149,8.76,Financials
RE,2019,Q1,-0.9239,8.85,Financials
RE,2019,Q2,1.065,10.2,Financials
RE,2019,Q3,1.133,10.85,Financials
RE,2019,Q4,1.1781,11.28,Financials
RE,2020,Q1,-0.8141,7.8,Financials
RE,2020,Q2,-0.8598,8.23,Financials
RE,2020,Q3,-0.8246,7.9,Financials
RE,2020,Q4,-0.9659,9.25,Financials
RE,2021,Q1,1.037,9.93,Financials
RE,2021,Q2,1.0401,9.96,Financials
RE,2021,Q3,1.0254,9.82,Financials
RE,2021,Q4,1.1201,10.73,Financials
EVRG,2017,Q1,0.0,7.73,Utilities
EVRG,2017,Q2,-0.9772,7.55,Utilities
EVRG,2017,Q3,-0.9142,7.07,Utilities
EVRG,2017,Q4,-0.9795,7.57,Utilities
EVRG,2018,Q1,-0.9556,7.39,Utilities
EVRG,2018,Q2,1.314,10.16,Utilities
EVRG,2018,Q3,1.9156,14.81,Utilities
EVRG,2018,Q4,1.8566,14.35,Utilities
EVRG,2019,Q1,1.8782,14.52,Utilities
EVRG,2019,Q2,1.8927,14.63,Utilities
EVRG,2019,Q3,2.02,15.61,Utilities
EVRG,2019,Q4,1.9123,14.78,Utilities
EVRG,2020,Q1,1.6173,12.5,Utilities
EVRG,2020,Q2,1.7426,13.47,Utilities
EVRG,2020,Q3,1.4944,11.55,Utilities
EVRG,2020,Q4,1.6323,12.62,Utilities
EVRG,2021,Q1,1.7505,13.53,Utilities
EVRG,2021,Q2,1.7926,13.86,Utilities
EVRG,2021,Q3,1.8483,14.29,Utilities
EVRG,2021,Q4,2.0388,15.76,Utilities
ES,2017,Q1,0.0,18.66,Utilities
ES,2017,Q2,1.0326,19.27,Utilities
ES,2017,Q3,1.028,19.18,Utilities
ES,2017,Q4,1.0741,20.04,Utilities
ES,2018,Q1,-0.9979,18.62,Utilities
ES,2018,Q2,-0.9967,18.6,Utilities
ES,2018,Q3,1.0463,19.52,Utilities
ES,2018,Q4,1.1062,20.64,Utilities
ES,2019,Q1,1.2031,22.45,Utilities
ES,2019,Q2,1.2961,24.19,Utilities
ES,2019,Q3,1.4842,27.7,Utilities
ES,2019,Q4,1.4786,27.59,Utilities
ES,2020,Q1,1.3877,25.9,Utilities
ES,2020,Q2,1.508,28.14,Utilities
ES,2020,Q3,1.5361,28.66,Utilities
ES,2020,Q4,1.5912,29.69,Utilities
ES,2021,Q1,1.5948,29.76,Utilities
ES,2021,Q2,1.4785,27.59,Utilities
ES,2021,Q3,1.5073,28.13,Utilities
ES,2021,Q4,1.6789,31.33,Utilities
EXC,2017,Q1,0.0,23.82,Utilities
EXC,2017,Q2,1.009,24.03,Utilities
EXC,2017,Q3,1.0853,25.85,Utilities
EXC,2017,Q4,1.143,27.22,Utilities
EXC,2018,Q1,1.1069,26.36,Utilities
EXC,2018,Q2,1.2337,29.38,Utilities
EXC,2018,Q3,1.2585,29.97,Utilities
EXC,2018,Q4,1.3089,31.17,Utilities
EXC,2019,Q1,1.4494,34.52,Utilities
EXC,2019,Q2,1.3988,33.31,Utilities
EXC,2019,Q3,1.4078,33.53,Utilities
EXC,2019,Q4,1.3299,31.67,Utilities
EXC,2020,Q1,1.0749,25.6,Utilities
EXC,2020,Q2,1.0608,25.26,Utilities
EXC,2020,Q3,1.0453,24.89,Utilities
EXC,2020,Q4,1.2354,29.42,Utilities
EXC,2021,Q1,1.2799,30.48,Utilities
EXC,2021,Q2,1.2979,30.91,Utilities
EXC,2021,Q3,1.4174,33.76,Utilities
EXC,2021,Q4,1.6936,40.33,Utilities
EXPE,2017,Q1,0.0,18.99,Consumer Discretionary
EXPE,2017,Q2,1.1888,22.58,Consumer Discretionary
EXPE,2017,Q3,1.1526,21.89,Consumer Discretionary
EXPE,2017,Q4,-0.9734,18.49,Consumer Discretionary
EXPE,2018,Q1,-0.8536,16.21,Consumer Discretionary
EXPE,2018,Q2,-0.9497,18.04,Consumer Discretionary
EXPE,2018,Q3,1.0257,19.48,Consumer Discretionary
EXPE,2018,Q4,-0.8808,16.73,Consumer Discretionary
EXPE,2019,Q1,-0.9363,17.78,Consumer Discretionary
EXPE,2019,Q2,1.0456,19.86,Consumer Discretionary
EXPE,2019,Q3,1.042,19.79,Consumer Discretionary
EXPE,2019,Q4,-0.8236,15.64,Consumer Discretionary
EXPE,2020,Q1,-0.4172,7.92,Consumer Discretionary
EXPE,2020,Q2,-0.6106,11.6,Consumer Discretionary
EXPE,2020,Q3,-0.6822,12.96,Consumer Discretionary
EXPE,2020,Q4,-0.993,18.86,Consumer Discretionary
EXPE,2021,Q1,1.3157,24.99,Consumer Discretionary
EXPE,2021,Q2,1.2851,24.41,Consumer Discretionary
EXPE,2021,Q3,1.3033,24.75,Consumer Discretionary
EXPE,2021,Q4,1.461,27.75,Consumer Discretionary
EXPD,2017,Q1,0.0,10.17,Industrials
EXPD,2017,Q2,-0.9995,10.17,Industrials
EXPD,2017,Q3,1.0559,10.74,Industrials
EXPD,2017,Q4,1.1341,11.54,Industrials
EXPD,2018,Q1,1.0765,10.95,Industrials
EXPD,2018,Q2,1.2559,12.77,Industrials
EXPD,2018,Q3,1.2434,12.65,Industrials
EXPD,2018,Q4,1.1547,11.75,Industrials
EXPD,2019,Q1,1.3108,13.33,Industrials
EXPD,2019,Q2,1.2775,12.99,Industrials
EXPD,2019,Q3,1.2446,12.66,Industrials
EXPD,2019,Q4,1.3066,13.29,Industrials
EXPD,2020,Q1,1.1068,11.26,Industrials
EXPD,2020,Q2,1.2467,12.68,Industrials
EXPD,2020,Q3,1.4978,15.24,Industrials
EXPD,2020,Q4,1.5846,16.12,Industrials
EXPD,2021,Q1,1.7915,18.22,Industrials
EXPD,2021,Q2,2.106,21.42,Industrials
